date,sump,trt,flow_ft3,NO3Nppm
5/10/2012,34,C2,264.8,13.19
5/10/2012,44,S2,213.07,9.67
5/10/2012,35,CC,166.78,11.18
5/10/2012,45,C2,155.99,5.7
5/10/2012,36,CCW,150.84,5.7
5/10/2012,46,P,182.74,0.1
5/14/2012,11,S2,152.52,14.07
5/14/2012,21,CC,36.85,10.88
5/14/2012,12,CC,69.33,12.39
5/14/2012,22,C2,133.86,10.31
5/14/2012,13,P,73.47,0.2
5/14/2012,23,PF,37.88,0.62
5/14/2012,14,CCW,61.27,1.85
5/14/2012,24,P,16.19,
5/14/2012,15,PF,22.97,0.52
5/14/2012,25,CCW,73.5,3.16
5/14/2012,16,C2,38.83,8.61
5/14/2012,26,S2,29,11.04
5/14/2012,31,P,32.94,0.11
5/14/2012,41,PF,2.82,1.3
5/14/2012,32,PF,14.54,0.46
5/14/2012,42,CCW,56.89,2.01
5/14/2012,33,S2,142.25,15.17
5/14/2012,43,CC,1.17,
5/14/2012,34,C2,91.62,12.47
5/14/2012,44,S2,77.68,8.11
5/14/2012,35,CC,3.54,
5/14/2012,45,C2,12,10.21
5/14/2012,36,CCW,44.08,
5/14/2012,46,P,71.54,0.04
5/17/2012,11,S2,50.07,14.21
5/17/2012,21,CC,2.29,
5/17/2012,12,CC,7.31,12.2
5/17/2012,22,C2,32.07,10.18
5/17/2012,13,P,0.29,
5/17/2012,23,PF,0.34,
5/17/2012,14,CCW,0,
5/17/2012,24,P,0,
5/17/2012,15,PF,0,
5/17/2012,25,CCW,16.97,1.42
5/17/2012,16,C2,0,
5/17/2012,26,S2,0,
5/17/2012,31,P,0,
5/17/2012,41,PF,0,
5/17/2012,32,PF,0,
5/17/2012,42,CCW,0,
5/17/2012,33,S2,39.21,14.4
5/17/2012,43,CC,0,
5/17/2012,34,C2,7.7,12.3
5/17/2012,44,S2,10.95,7.93
5/17/2012,35,CC,0.01,
5/17/2012,45,C2,0,
5/17/2012,36,CCW,4.72,
5/17/2012,46,P,3.56,
5/21/2012,11,S2,27.14,14.32
5/21/2012,21,CC,0,
5/21/2012,12,CC,0,
5/21/2012,22,C2,4.29,
5/21/2012,13,P,0,
5/21/2012,23,PF,0,
5/21/2012,14,CCW,0,
5/21/2012,24,P,0.01,
5/21/2012,15,PF,0,
5/21/2012,25,CCW,2.64,
5/21/2012,16,C2,0,
5/21/2012,26,S2,0,
5/21/2012,31,P,0,
5/21/2012,41,PF,0,
5/21/2012,32,PF,0,
5/21/2012,42,CCW,0,
5/21/2012,33,S2,10.26,14.25
5/21/2012,43,CC,0,
5/21/2012,34,C2,0,
5/21/2012,44,S2,0,
5/21/2012,35,CC,0.29,
5/21/2012,45,C2,0,
5/21/2012,36,CCW,0.33,
5/21/2012,46,P,0,
5/29/2012,11,S2,12.72,
5/29/2012,21,CC,0.4,
5/29/2012,12,CC,0,
5/29/2012,22,C2,0,
5/29/2012,13,P,0.31,
5/29/2012,23,PF,0.02,
5/29/2012,14,CCW,0,
5/29/2012,24,P,0.21,
5/29/2012,15,PF,0,
5/29/2012,25,CCW,0,
5/29/2012,16,C2,0,
5/29/2012,26,S2,0,
5/29/2012,31,P,0,
5/29/2012,41,PF,0,
5/29/2012,32,PF,0,
5/29/2012,42,CCW,0,
5/29/2012,33,S2,0,
5/29/2012,43,CC,0,
5/29/2012,34,C2,0,
5/29/2012,44,S2,0,
5/29/2012,35,CC,0,
5/29/2012,45,C2,0,
5/29/2012,36,CCW,0.01,
5/29/2012,46,P,0,
6/4/2012,11,S2,0.01,14.52
6/4/2012,21,CC,0,
6/4/2012,12,CC,0,
6/4/2012,22,C2,0,
6/4/2012,13,P,0,
6/4/2012,23,PF,0,
6/4/2012,14,CCW,0,
6/4/2012,24,P,0,
6/4/2012,15,PF,0,
6/4/2012,25,CCW,0,
6/4/2012,16,C2,0,
6/4/2012,26,S2,0,
6/4/2012,31,P,0,
6/4/2012,41,PF,0,
6/4/2012,32,PF,0,
6/4/2012,42,CCW,0,
6/4/2012,33,S2,0,
6/4/2012,43,CC,0,
6/4/2012,34,C2,0,
6/4/2012,44,S2,0,
6/4/2012,35,CC,0,
6/4/2012,45,C2,0,
6/4/2012,36,CCW,0,5.35
6/4/2012,46,P,0,
6/12/2012,11,S2,0.05,
6/12/2012,21,CC,0,
6/12/2012,12,CC,0,
6/12/2012,22,C2,0.25,
6/12/2012,13,P,0,
6/12/2012,23,PF,0,
6/12/2012,14,CCW,0,
6/12/2012,24,P,0.06,
6/12/2012,15,PF,0,
6/12/2012,25,CCW,0,
6/12/2012,16,C2,0,
6/12/2012,26,S2,0,
6/12/2012,31,P,0,
6/12/2012,41,PF,0,
6/12/2012,32,PF,0,
6/12/2012,42,CCW,0,
6/12/2012,33,S2,0,
6/12/2012,43,CC,0,
6/12/2012,34,C2,0,
6/12/2012,44,S2,0,
6/12/2012,35,CC,0,
6/12/2012,45,C2,0,
6/12/2012,36,CCW,0.07,
6/12/2012,46,P,0.32,
6/18/2012,11,S2,0.01,
6/18/2012,21,CC,0,
6/18/2012,12,CC,0,
6/18/2012,22,C2,0,
6/18/2012,13,P,0,
6/18/2012,23,PF,0,
6/18/2012,14,CCW,0,
6/18/2012,24,P,0,
6/18/2012,15,PF,0,
6/18/2012,25,CCW,0,
6/18/2012,16,C2,0,
6/18/2012,26,S2,0,
6/18/2012,31,P,0,
6/18/2012,41,PF,0,
6/18/2012,32,PF,0,
6/18/2012,42,CCW,0,
6/18/2012,33,S2,0,
6/18/2012,43,CC,0,
6/18/2012,34,C2,0,
6/18/2012,44,S2,0,
6/18/2012,35,CC,0,
6/18/2012,45,C2,0,
6/18/2012,36,CCW,0,
6/18/2012,46,P,0,
6/25/2012,11,S2,0.25,
6/25/2012,21,CC,0,
6/25/2012,12,CC,0,
6/25/2012,22,C2,0,
6/25/2012,13,P,0,
6/25/2012,23,PF,0,
6/25/2012,14,CCW,0,
6/25/2012,24,P,0,
6/25/2012,15,PF,0,
6/25/2012,25,CCW,0,
6/25/2012,16,C2,0,
6/25/2012,26,S2,0,
6/25/2012,31,P,0,
6/25/2012,41,PF,0,
6/25/2012,32,PF,0,
6/25/2012,42,CCW,0,
6/25/2012,33,S2,0,
6/25/2012,43,CC,0,
6/25/2012,34,C2,0,
6/25/2012,44,S2,0,
6/25/2012,35,CC,0,
6/25/2012,45,C2,0.29,
6/25/2012,36,CCW,0,
6/25/2012,46,P,0.02,
7/16/2012,11,S2,0,
7/16/2012,21,CC,0,
7/16/2012,12,CC,0,
7/16/2012,22,C2,0,
7/16/2012,13,P,0,
7/16/2012,23,PF,0,
7/16/2012,14,CCW,0.25,
7/16/2012,24,P,0,
7/16/2012,15,PF,0,
7/16/2012,25,CCW,0,
7/16/2012,16,C2,0.38,
7/16/2012,26,S2,,
7/16/2012,31,P,0,
7/16/2012,41,PF,0,
7/16/2012,32,PF,0.25,
7/16/2012,42,CCW,0,
7/16/2012,33,S2,0,
7/16/2012,43,CC,0,
7/16/2012,34,C2,0.27,
7/16/2012,44,S2,0.22,
7/16/2012,35,CC,,
7/16/2012,45,C2,0,
7/16/2012,36,CCW,0,
7/16/2012,46,P,,
4/11/2013,11,C2,1.99,
4/11/2013,21,CC,1.83,
4/11/2013,12,CC,0.08,
4/11/2013,22,S2,1.7,
4/11/2013,13,P,2.49,
4/11/2013,23,PF,2.15,
4/11/2013,14,CCW,2.29,
4/11/2013,24,P,0.76,
4/11/2013,15,PF,2.29,
4/11/2013,25,CCW,1.54,
4/11/2013,16,S2,7.45,
4/11/2013,26,C2,1.87,
4/11/2013,31,P,0.28,
4/11/2013,41,PF,2.09,
4/11/2013,32,PF,1.42,
4/11/2013,42,CCW,1.17,
4/11/2013,33,C2,0,
4/11/2013,43,CC,0,
4/11/2013,34,S2,2.3,
4/11/2013,44,C2,0,
4/11/2013,35,CC,1.01,
4/11/2013,45,S2,2.34,
4/11/2013,36,CCW,2.51,
4/11/2013,46,P,2.53,
4/19/2013,11,C2,54.86,13.63
4/19/2013,21,CC,3.43,
4/19/2013,12,CC,0,
4/19/2013,22,S2,0,
4/19/2013,13,P,243.32,0.26
4/19/2013,23,PF,0,
4/19/2013,14,CCW,75.08,13.99
4/19/2013,24,P,89.13,
4/19/2013,15,PF,72.65,0.86
4/19/2013,25,CCW,20.22,9.4
4/19/2013,16,S2,341.13,20.97
4/19/2013,26,C2,14.75,
4/19/2013,31,P,555.6,0.11
4/19/2013,41,PF,29.64,0.29
4/19/2013,32,PF,2.04,2.78
4/19/2013,42,CCW,0.33,13.61
4/19/2013,33,C2,0.01,
4/19/2013,43,CC,4.87,7.53
4/19/2013,34,S2,0,
4/19/2013,44,C2,70.28,
4/19/2013,35,CC,0,
4/19/2013,45,S2,0.01,
4/19/2013,36,CCW,0,
4/19/2013,46,P,5.39,
4/23/2013,11,C2,22.88,14.58
4/23/2013,21,CC,0,
4/23/2013,12,CC,10.04,17.64
4/23/2013,22,S2,0,
4/23/2013,13,P,176.5,0.04
4/23/2013,23,PF,0,
4/23/2013,14,CCW,11.59,21.86
4/23/2013,24,P,37.34,0.51
4/23/2013,15,PF,5.76,0.42
4/23/2013,25,CCW,20.7,9.7
4/23/2013,16,S2,208.87,23.82
4/23/2013,26,C2,8.85,
4/23/2013,31,P,394.79,0.05
4/23/2013,41,PF,13.64,0.05
4/23/2013,32,PF,0.59,
4/23/2013,42,CCW,0.37,
4/23/2013,33,C2,0,
4/23/2013,43,CC,0.21,
4/23/2013,34,S2,61.07,15.18
4/23/2013,44,C2,0.59,
4/23/2013,35,CC,0,
4/23/2013,45,S2,0,
4/23/2013,36,CCW,0,
4/23/2013,46,P,0.38,
4/30/2013,11,C2,51.12,14.12
4/30/2013,21,CC,0,
4/30/2013,12,CC,43.57,17.39
4/30/2013,22,S2,0,5.13
4/30/2013,13,P,157.26,0.01
4/30/2013,23,PF,0,4
4/30/2013,14,CCW,0,
4/30/2013,24,P,14.3,
4/30/2013,15,PF,0,
4/30/2013,25,CCW,39.48,
4/30/2013,16,S2,156.97,22.84
4/30/2013,26,C2,7.12,
4/30/2013,31,P,377.84,
4/30/2013,41,PF,10.15,0.06
4/30/2013,32,PF,0,
4/30/2013,42,CCW,0,
4/30/2013,33,C2,0,
4/30/2013,43,CC,0.3,
4/30/2013,34,S2,84.07,18.45
4/30/2013,44,C2,0.01,
4/30/2013,35,CC,0,
4/30/2013,45,S2,0,
4/30/2013,36,CCW,0,
4/30/2013,46,P,1.12,1.42
5/3/2013,11,C2,50.71,21.34
5/3/2013,21,CC,0,
5/3/2013,12,CC,68.1,20.2
5/3/2013,22,S2,0,
5/3/2013,13,P,123.19,0.09
5/3/2013,23,PF,0,
5/3/2013,14,CCW,26.56,23.41
5/3/2013,24,P,103.66,0.77
5/3/2013,15,PF,25.94,0.57
5/3/2013,25,CCW,41.99,10.41
5/3/2013,16,S2,122.16,23.38
5/3/2013,26,C2,4.91,
5/3/2013,31,P,233.92,0.03
5/3/2013,41,PF,3.2,0.1
5/3/2013,32,PF,0,
5/3/2013,42,CCW,0,
5/3/2013,33,C2,0,
5/3/2013,43,CC,0.01,
5/3/2013,34,S2,75.94,21.99
5/3/2013,44,C2,0,
5/3/2013,35,CC,0.94,
5/3/2013,45,S2,0,
5/3/2013,36,CCW,0,
5/3/2013,46,P,2.8,
5/6/2013,11,C2,524.71,22.51
5/6/2013,21,CC,91.97,16.64
5/6/2013,12,CC,420.65,34.3
5/6/2013,22,S2,131.3,35.7
5/6/2013,13,P,581.64,0.08
5/6/2013,23,PF,193.44,0.48
5/6/2013,14,CCW,473.61,34.86
5/6/2013,24,P,519.32,0.27
5/6/2013,15,PF,438.56,0.3
5/6/2013,25,CCW,484.13,21.6
5/6/2013,16,S2,792.8,33.35
5/6/2013,26,C2,446.67,18.59
5/6/2013,31,P,1011.96,0.01
5/6/2013,41,PF,184.53,0.06
5/6/2013,32,PF,,0.39
5/6/2013,42,CCW,348.6,24.07
5/6/2013,33,C2,118.78,18.27
5/6/2013,43,CC,305.48,24.42
5/6/2013,34,S2,464.25,36.39
5/6/2013,44,C2,245.05,18.9
5/6/2013,35,CC,7.12,
5/6/2013,45,S2,133.08,26.84
5/6/2013,36,CCW,87.54,13.7
5/6/2013,46,P,88.24,0.63
5/9/2013,11,C2,1227.37,
5/9/2013,21,CC,983.11,
5/9/2013,12,CC,771.5,
5/9/2013,22,S2,205.15,
5/9/2013,13,P,479.95,
5/9/2013,23,PF,1084.87,
5/9/2013,14,CCW,292.55,
5/9/2013,24,P,7.88,
5/9/2013,15,PF,336.32,
5/9/2013,25,CCW,210.4,
5/9/2013,16,S2,1347.12,
5/9/2013,26,C2,1130.91,
5/9/2013,31,P,733.53,
5/9/2013,41,PF,279.2,
5/9/2013,32,PF,250.36,
5/9/2013,42,CCW,359.7,
5/9/2013,33,C2,199.35,
5/9/2013,43,CC,312.05,
5/9/2013,34,S2,1167.05,
5/9/2013,44,C2,996.24,
5/9/2013,35,CC,0.2,
5/9/2013,45,S2,309.81,
5/9/2013,36,CCW,566.77,
5/9/2013,46,P,389.33,
5/10/2013,11,C2,408.12,
5/10/2013,21,CC,518.35,
5/10/2013,12,CC,1015.92,
5/10/2013,22,S2,74.02,
5/10/2013,13,P,51.81,
5/10/2013,23,PF,437.54,
5/10/2013,14,CCW,,
5/10/2013,24,P,32.91,
5/10/2013,15,PF,40.43,
5/10/2013,25,CCW,15.52,
5/10/2013,16,S2,703.74,
5/10/2013,26,C2,598.04,
5/10/2013,31,P,558.11,
5/10/2013,41,PF,411.81,
5/10/2013,32,PF,19.22,
5/10/2013,42,CCW,22.01,
5/10/2013,33,C2,610,
5/10/2013,43,CC,8.47,
5/10/2013,34,S2,535.05,
5/10/2013,44,C2,295.18,
5/10/2013,35,CC,1.49,
5/10/2013,45,S2,436.93,
5/10/2013,36,CCW,349.53,
5/10/2013,46,P,377.5,
5/13/2013,11,C2,316.5,13.82
5/13/2013,21,CC,254.06,32.83
5/13/2013,12,CC,386,31.93
5/13/2013,22,S2,547.76,34.28
5/13/2013,13,P,502.57,0.38
5/13/2013,23,PF,474.28,0.88
5/13/2013,14,CCW,,37.46
5/13/2013,24,P,415.57,0.28
5/13/2013,15,PF,459.05,0.84
5/13/2013,25,CCW,241.05,20.87
5/13/2013,16,S2,528,28.57
5/13/2013,26,C2,414.29,14.61
5/13/2013,31,P,429.01,0.01
5/13/2013,41,PF,312.11,1.37
5/13/2013,32,PF,379.15,0.71
5/13/2013,42,CCW,425.93,22.29
5/13/2013,33,C2,538.6,28.5
5/13/2013,43,CC,368.82,23.59
5/13/2013,34,S2,378.92,31.73
5/13/2013,44,C2,284.55,12.84
5/13/2013,35,CC,6.61,29.87
5/13/2013,45,S2,383.24,29.62
5/13/2013,36,CCW,362.98,15.72
5/13/2013,46,P,477.91,
5/16/2013,11,C2,134.63,16.17
5/16/2013,21,CC,56.54,30.83
5/16/2013,12,CC,135.91,31.69
5/16/2013,22,S2,210.79,32.6
5/16/2013,13,P,242.25,0.28
5/16/2013,23,PF,114.91,0.5
5/16/2013,14,CCW,,33.99
5/16/2013,24,P,153.95,0.29
5/16/2013,15,PF,156.02,0.42
5/16/2013,25,CCW,99.36,22.29
5/16/2013,16,S2,171.98,28.11
5/16/2013,26,C2,97.24,12.17
5/16/2013,31,P,149.32,0.01
5/16/2013,41,PF,84.63,0.63
5/16/2013,32,PF,113.36,0.25
5/16/2013,42,CCW,130.93,21.94
5/16/2013,33,C2,206.56,15.6
5/16/2013,43,CC,92.23,19.44
5/16/2013,34,S2,139.12,27.97
5/16/2013,44,C2,110.82,11.17
5/16/2013,35,CC,92.72,28.11
5/16/2013,45,S2,105.12,26.94
5/16/2013,36,CCW,130.3,26.2
5/16/2013,46,P,217.13,0.03
5/20/2013,11,C2,21.88,15.55
5/20/2013,21,CC,34.07,33.65
5/20/2013,12,CC,92.47,28.55
5/20/2013,22,S2,139.72,30.51
5/20/2013,13,P,150.43,0.05
5/20/2013,23,PF,1.08,0.29
5/20/2013,14,CCW,,29.16
5/20/2013,24,P,66.32,0.1
5/20/2013,15,PF,69.66,0.13
5/20/2013,25,CCW,81.38,18.79
5/20/2013,16,S2,139.57,28.86
5/20/2013,26,C2,72.29,
5/20/2013,31,P,82.64,0
5/20/2013,41,PF,7.08,0.56
5/20/2013,32,PF,35.7,0.1
5/20/2013,42,CCW,62.32,20.36
5/20/2013,33,C2,140.34,15.51
5/20/2013,43,CC,25.76,19.3
5/20/2013,34,S2,95.62,30.11
5/20/2013,44,C2,83.07,10.85
5/20/2013,35,CC,31.48,27.28
5/20/2013,45,S2,26.25,23.79
5/20/2013,36,CCW,36.11,22.22
5/20/2013,46,P,148.88,0.03
5/24/2013,11,C2,98.72,22.19
5/24/2013,21,CC,69.14,35.35
5/24/2013,12,CC,185.99,29
5/24/2013,22,S2,262.75,28.19
5/24/2013,13,P,152.05,0.06
5/24/2013,23,PF,12.81,0.15
5/24/2013,14,CCW,,25.42
5/24/2013,24,P,79.52,0.02
5/24/2013,15,PF,0,
5/24/2013,25,CCW,0,
5/24/2013,16,S2,326.11,25.32
5/24/2013,26,C2,198.08,10.97
5/24/2013,31,P,77.67,0.01
5/24/2013,41,PF,10,0.32
5/24/2013,32,PF,14.91,0.05
5/24/2013,42,CCW,157.18,19.49
5/24/2013,33,C2,194.74,13.61
5/24/2013,43,CC,113.43,22.16
5/24/2013,34,S2,192.29,25.66
5/24/2013,44,C2,151.39,10.83
5/24/2013,35,CC,139.09,24.62
5/24/2013,45,S2,134.87,21.89
5/24/2013,36,CCW,167.29,22.97
5/24/2013,46,P,81.29,0.01
5/28/2013,11,C2,140.7,14.56
5/28/2013,21,CC,358.33,26.1
5/28/2013,12,CC,520.94,27.5
5/28/2013,22,S2,518.29,23.81
5/28/2013,13,P,453.96,0.09
5/28/2013,23,PF,180.51,0.15
5/28/2013,14,CCW,,23.76
5/28/2013,24,P,378.3,0.1
5/28/2013,15,PF,253.7,0.26
5/28/2013,25,CCW,454.64,15.67
5/28/2013,16,S2,754.45,22.65
5/28/2013,26,C2,566.58,11.61
5/28/2013,31,P,444.51,0.02
5/28/2013,41,PF,529.73,0.46
5/28/2013,32,PF,208.08,0.11
5/28/2013,42,CCW,440.27,17.71
5/28/2013,33,C2,432.06,14.11
5/28/2013,43,CC,405.23,18.79
5/28/2013,34,S2,426.88,22.96
5/28/2013,44,C2,412.33,10.95
5/28/2013,35,CC,50.74,23.92
5/28/2013,35,CC,0,
5/28/2013,45,S2,395.85,19.3
5/28/2013,36,CCW,378.25,19.91
5/28/2013,46,P,278.89,0.01
5/31/2013,11,C2,267.31,12.91
5/31/2013,21,CC,365.13,24.62
5/31/2013,12,CC,451.07,23.72
5/31/2013,22,S2,574.13,21.59
5/31/2013,13,P,528.75,0.05
5/31/2013,23,PF,410.46,0.17
5/31/2013,14,CCW,,24.9
5/31/2013,24,P,432.13,0.04
5/31/2013,15,PF,17.92,0.08
5/31/2013,25,CCW,19.33,17.36
5/31/2013,16,S2,586.9,23.04
5/31/2013,26,C2,468.79,11.66
5/31/2013,31,P,485.89,0.01
5/31/2013,41,PF,75.59,0.46
5/31/2013,32,PF,326.38,0.06
5/31/2013,42,CCW,481.27,17.25
5/31/2013,33,C2,530.55,12.97
5/31/2013,43,CC,392.89,20.4
5/31/2013,34,S2,404.85,23.78
5/31/2013,44,C2,322.42,11.7
5/31/2013,35,CC,338.42,22.37
5/31/2013,45,S2,407.45,28.88
5/31/2013,36,CCW,413.34,22.38
5/31/2013,46,P,450.32,0.01
6/3/2013,11,C2,250.06,15.18
6/3/2013,21,CC,76.73,27.31
6/3/2013,12,CC,156.45,28.77
6/3/2013,22,S2,236.34,25.12
6/3/2013,13,P,237.93,0.07
6/3/2013,23,PF,170.01,
6/3/2013,14,CCW,,22.82
6/3/2013,24,P,150.58,0.04
6/3/2013,15,PF,145.02,0.03
6/3/2013,25,CCW,131.15,16.74
6/3/2013,16,S2,212.06,24.68
6/3/2013,26,C2,133.26,11.27
6/3/2013,31,P,169.21,0
6/3/2013,31,P,101.73,0.01
6/3/2013,41,PF,69.51,0.35
6/3/2013,32,PF,102.62,0.49
6/3/2013,32,PF,44.35,0.04
6/3/2013,42,CCW,146.25,18.78
6/3/2013,33,C2,241.46,14.02
6/3/2013,43,CC,106.95,20.51
6/3/2013,34,S2,158.61,25.77
6/3/2013,44,C2,122.82,11.78
6/3/2013,35,CC,76.78,30.29
6/3/2013,45,S2,109.83,21.94
6/3/2013,36,CCW,143.76,22.62
6/3/2013,46,P,198.86,0.01
6/6/2013,11,C2,201.47,17.57
6/6/2013,21,CC,56.4,27.86
6/6/2013,12,CC,125,28.65
6/6/2013,22,S2,172.24,27.13
6/6/2013,13,P,147.29,0.06
6/6/2013,23,PF,71.4,0.29
6/6/2013,14,CCW,,23.71
6/6/2013,24,P,92.31,0.05
6/6/2013,15,PF,55.58,0.01
6/6/2013,25,CCW,124.22,27.73
6/6/2013,16,S2,192.46,28.36
6/6/2013,26,C2,134.88,11.15
6/6/2013,41,PF,23.8,0.39
6/6/2013,42,CCW,91.43,25.04
6/6/2013,33,C2,171.16,13.87
6/6/2013,43,CC,50.84,28.74
6/6/2013,34,S2,164.46,26.31
6/6/2013,44,C2,113.27,11.86
6/6/2013,35,CC,111.39,23.34
6/6/2013,45,S2,75.98,28.99
6/6/2013,36,CCW,113.54,21.1
6/6/2013,46,P,111.27,0.01
6/11/2013,11,C2,297.18,16.82
6/11/2013,21,CC,79.37,29.43
6/11/2013,12,CC,187.32,29.55
6/11/2013,22,S2,284.99,24.83
6/11/2013,13,P,217.94,0.06
6/11/2013,23,PF,67.27,0.27
6/11/2013,14,CCW,286.07,22.91
6/11/2013,24,P,106.59,0.01
6/11/2013,15,PF,37.49,0
6/11/2013,25,CCW,172.24,16.89
6/11/2013,16,S2,277.39,23.78
6/11/2013,26,C2,174.91,9.13
6/11/2013,31,P,140.43,0.01
6/11/2013,41,PF,16.38,0.37
6/11/2013,32,PF,39.91,0.01
6/11/2013,42,CCW,127.35,18.21
6/11/2013,33,C2,273.69,13.48
6/11/2013,43,CC,62.99,21.68
6/11/2013,34,S2,239.73,25.85
6/11/2013,44,C2,154.97,12.32
6/11/2013,35,CC,79.69,27.61
6/11/2013,45,S2,93.61,21.04
6/11/2013,36,CCW,153.55,25.47
6/11/2013,46,P,127.95,0.01
6/13/2013,11,C2,76.03,14.9
6/13/2013,21,CC,14.01,29.06
6/13/2013,12,CC,36.66,27.17
6/13/2013,22,S2,67.87,24
6/13/2013,13,P,36.03,0.05
6/13/2013,23,PF,5.58,0.28
6/13/2013,14,CCW,50.88,22.08
6/13/2013,24,P,4.26,0.1
6/13/2013,15,PF,0.02,
6/13/2013,25,CCW,40.65,15.92
6/13/2013,16,S2,53.98,23.28
6/13/2013,26,C2,21,11.35
6/13/2013,31,P,13.68,0.04
6/13/2013,41,PF,0,
6/13/2013,32,PF,0,
6/13/2013,42,CCW,10.31,17.06
6/13/2013,33,C2,64.49,12.88
6/13/2013,43,CC,1.69,
6/13/2013,34,S2,52.99,24.54
6/13/2013,44,C2,31.34,10.39
6/13/2013,35,CC,0,
6/13/2013,45,S2,3.65,19.69
6/13/2013,36,CCW,19.09,20.87
6/13/2013,46,P,18.56,0.03
6/17/2013,11,C2,247.32,15.71
6/17/2013,21,CC,56.57,29.4
6/17/2013,12,CC,139.87,25.95
6/17/2013,22,S2,216.21,20.17
6/17/2013,13,P,76.51,0.49
6/17/2013,23,PF,0.3,
6/17/2013,14,CCW,168.77,19.97
6/17/2013,24,P,16.35,0.05
6/17/2013,15,PF,0.33,
6/17/2013,25,CCW,134.3,20.93
6/17/2013,16,S2,232.38,11.98
6/17/2013,26,C2,160.79,15.18
6/17/2013,31,P,32.08,0.06
6/17/2013,41,PF,0,
6/17/2013,32,PF,0,
6/17/2013,42,CCW,85.31,15.99
6/17/2013,33,C2,174.54,12.16
6/17/2013,43,CC,43.92,22.12
6/17/2013,34,S2,187.3,23.3
6/17/2013,44,C2,124.75,13.59
6/17/2013,35,CC,70.82,28.06
6/17/2013,45,S2,76.43,17.14
6/17/2013,36,CCW,98.03,18.67
6/17/2013,46,P,21.9,0.01
6/20/2013,11,C2,145.61,15.7
6/20/2013,21,CC,24.34,31.23
6/20/2013,12,CC,69.19,28.76
6/20/2013,22,S2,123.87,21.58
6/20/2013,13,P,28.76,0.03
6/20/2013,23,PF,0,
6/20/2013,14,CCW,61.87,20.43
6/20/2013,24,P,1.65,
6/20/2013,15,PF,0,
6/20/2013,25,CCW,64.29,15.53
6/20/2013,16,S2,89.59,21.04
6/20/2013,26,C2,29.8,
6/20/2013,31,P,8.05,0.08
6/20/2013,41,PF,0,
6/20/2013,32,PF,0,
6/20/2013,42,CCW,25.26,16.52
6/20/2013,33,C2,92.74,
6/20/2013,43,CC,5.68,12.06
6/20/2013,34,S2,93.68,23.53
6/20/2013,44,C2,47.15,12.96
6/20/2013,35,CC,7,
6/20/2013,45,S2,13.59,17.81
6/20/2013,36,CCW,34.18,20.51
6/20/2013,46,P,4.75,0.03
6/24/2013,11,C2,89.36,16.81
6/24/2013,21,CC,1.08,29.98
6/24/2013,12,CC,10.15,28.71
6/24/2013,22,S2,48.73,21.96
6/24/2013,13,P,0,
6/24/2013,23,PF,0,
6/24/2013,14,CCW,0.44,
6/24/2013,24,P,0,
6/24/2013,15,PF,0,
6/24/2013,25,CCW,17.9,14.42
6/24/2013,16,S2,8.12,19.21
6/24/2013,26,C2,0,
6/24/2013,31,P,0,
6/24/2013,41,PF,0,
6/24/2013,32,PF,0,
6/24/2013,42,CCW,0,
6/24/2013,33,C2,33.94,12.93
6/24/2013,43,CC,0.33,
6/24/2013,34,S2,33.84,25.62
6/24/2013,44,C2,4.56,13.56
6/24/2013,35,CC,0,
6/24/2013,45,S2,0,
6/24/2013,36,CCW,1.91,21.7
6/24/2013,46,P,0,
6/27/2013,11,C2,125.52,18.24
6/27/2013,21,CC,18.71,30.81
6/27/2013,12,CC,60.05,26.67
6/27/2013,22,S2,121.71,21.37
6/27/2013,13,P,0,
6/27/2013,23,PF,0,
6/27/2013,14,CCW,43.86,21.21
6/27/2013,24,P,0,
6/27/2013,15,PF,0,
6/27/2013,25,CCW,61.2,15.94
6/27/2013,16,S2,139.35,20.69
6/27/2013,26,C2,57.91,7.97
6/27/2013,31,P,0,
6/27/2013,41,PF,0,
6/27/2013,32,PF,0,
6/27/2013,42,CCW,0.35,
6/27/2013,33,C2,78.57,12.18
6/27/2013,43,CC,1.69,
6/27/2013,34,S2,88.76,24.4
6/27/2013,44,C2,45.23,15.9
6/27/2013,35,CC,0,
6/27/2013,45,S2,4.87,17.16
6/27/2013,36,CCW,6.65,20.45
6/27/2013,46,P,0,
7/1/2013,11,C2,74.22,16.49
7/1/2013,21,CC,1.78,
7/1/2013,12,CC,9.72,29.06
7/1/2013,22,S2,75.38,20.65
7/1/2013,13,P,0,
7/1/2013,23,PF,0,
7/1/2013,14,CCW,3.93,20.83
7/1/2013,24,P,0,
7/1/2013,15,PF,0,
7/1/2013,25,CCW,19.55,14.88
7/1/2013,16,S2,40.22,20.88
7/1/2013,26,C2,0.39,
7/1/2013,31,P,0,
7/1/2013,41,PF,0,
7/1/2013,32,PF,0,
7/1/2013,42,CCW,0,
7/1/2013,33,C2,27.67,11.66
7/1/2013,43,CC,0.32,
7/1/2013,34,S2,49.81,23.57
7/1/2013,44,C2,6.99,14.22
7/1/2013,35,CC,0,
7/1/2013,45,S2,0,
7/1/2013,36,CCW,0.41,
7/1/2013,46,P,0,
7/3/2013,11,C2,7.71,15.87
7/3/2013,21,CC,0.37,
7/3/2013,12,CC,0,
7/3/2013,22,S2,0.39,
7/3/2013,13,P,0,
7/3/2013,23,PF,0,
7/3/2013,14,CCW,0,
